State,City,Year,week,precip_sum,temp_mean,aqi_proxy_pm25
Tamil Nadu,Chennai,2025,36,33.4,29.814285714285713,17.648214285714285
Tamil Nadu,Chennai,2025,37,49.6,29.52857142857143,22.524404761904762
Tamil Nadu,Chennai,2025,38,53.7,27.957142857142856,17.610119047619047
Tamil Nadu,Chennai,2025,39,48.2,28.74285714285714,13.088690476190477
Tamil Nadu,Chennai,2025,40,24.8,28.457142857142856,17.96309523809524
Tamil Nadu,Chennai,2025,41,35.0,28.02857142857143,21.936904761904763
Tamil Nadu,Chennai,2025,42,125.1,26.771428571428572,7.15
Tamil Nadu,Chennai,2025,43,133.2,26.32857142857143,10.717857142857142
Tamil Nadu,Chennai,2025,44,102.0,27.228571428571428,17.71785714285714
Tamil Nadu,Chennai,2025,45,36.3,27.657142857142855,29.279166666666665
Tamil Nadu,Chennai,2025,46,4.2,27.52857142857143,41.83452380952381
Tamil Nadu,Chennai,2025,47,70.1,25.771428571428572,14.164285714285715
Tamil Nadu,Chennai,2025,48,101.69999999999999,26.114285714285717,27.43690476190476
Tamil Nadu,Chennai,2025,49,325.8,25.157142857142855,24.202380952380953
Tamil Nadu,Chennai,2025,50,0.7,25.285714285714285,41.585119047619045
Tamil Nadu,Chennai,2025,51,6.8999999999999995,25.428571428571427,45.19940476190476
Tamil Nadu,Chennai,2025,52,0.8999999999999999,25.52857142857143,34.85892857142857
Telangana,Hyderabad,2025,1,0.0,22.775,46.3265625
Telangana,Hyderabad,2025,2,0.0,22.38571428571429,48.14702380952381
Telangana,Hyderabad,2025,3,0.0,23.271428571428572,52.233333333333334
Telangana,Hyderabad,2025,4,0.0,24.085714285714285,35.43630952380953
Telangana,Hyderabad,2025,5,0.0,25.442857142857143,33.460119047619045
Telangana,Hyderabad,2025,6,0.0,26.928571428571427,33.413690476190474
Telangana,Hyderabad,2025,7,0.0,27.285714285714285,39.12678571428572
Telangana,Hyderabad,2025,8,0.5,28.071428571428573,33.18154761904762
Telangana,Hyderabad,2025,9,0.0,27.285714285714285,31.74404761904762
Telangana,Hyderabad,2025,10,0.0,28.52857142857143,32.083333333333336
Telangana,Hyderabad,2025,11,0.0,29.914285714285715,31.311309523809523
Telangana,Hyderabad,2025,12,0.6,29.32857142857143,15.863095238095237
Telangana,Hyderabad,2025,13,0.0,30.557142857142857,41.429761904761904
Telangana,Hyderabad,2025,14,12.4,28.071428571428573,30.863095238095237
Telangana,Hyderabad,2025,15,0.1,30.657142857142855,26.822023809523813
Telangana,Hyderabad,2025,16,2.0,31.114285714285717,36.017857142857146
Telangana,Hyderabad,2025,17,8.399999999999999,32.48571428571429,36.263690476190476
Telangana,Hyderabad,2025,18,0.0,31.7,26.711904761904766
Telangana,Hyderabad,2025,19,1.0,31.400000000000002,31.567261904761907
Telangana,Hyderabad,2025,20,14.1,30.457142857142856,41.6875
Telangana,Hyderabad,2025,21,45.800000000000004,27.457142857142856,12.966666666666667
Telangana,Hyderabad,2025,22,13.5,26.75714285714286,20.60833333333333
Telangana,Hyderabad,2025,23,2.9000000000000004,28.47142857142857,25.18392857142857
Telangana,Hyderabad,2025,24,28.3,26.914285714285715,30.75297619047619
Telangana,Hyderabad,2025,25,5.7,27.485714285714288,8.336309523809524
Telangana,Hyderabad,2025,26,33.300000000000004,26.52857142857143,9.579166666666666
Telangana,Hyderabad,2025,27,41.8,25.47142857142857,7.206547619047619
Telangana,Hyderabad,2025,28,7.6,26.75714285714286,17.527380952380952
Telangana,Hyderabad,2025,29,38.3,26.8,14.645833333333334
Telangana,Hyderabad,2025,30,64.4,24.728571428571428,6.3964285714285705
Telangana,Hyderabad,2025,31,5.2,26.214285714285715,12.380357142857143
Telangana,Hyderabad,2025,32,65.7,25.87142857142857,29.098809523809525
Telangana,Hyderabad,2025,33,49.0,24.285714285714285,9.848809523809523
Telangana,Hyderabad,2025,34,26.2,24.900000000000002,7.482738095238095
Telangana,Hyderabad,2025,35,68.30000000000001,24.642857142857142,9.43452380952381
Telangana,Hyderabad,2025,36,14.5,25.157142857142855,13.578571428571427
Telangana,Hyderabad,2025,37,59.4,25.228571428571428,22.41488095238095
Telangana,Hyderabad,2025,38,47.3,25.457142857142856,16.132738095238096
Telangana,Hyderabad,2025,39,53.699999999999996,24.142857142857142,13.749404761904762
Telangana,Hyderabad,2025,40,3.4,25.414285714285715,11.670238095238094
Telangana,Hyderabad,2025,41,15.399999999999999,25.75714285714286,31.75238095238095
Telangana,Hyderabad,2025,42,5.0,26.157142857142855,40.529761904761905
Telangana,Hyderabad,2025,43,57.0,24.428571428571427,10.451785714285714
Telangana,Hyderabad,2025,44,46.5,24.32857142857143,15.828571428571427
Telangana,Hyderabad,2025,45,2.6,24.62857142857143,30.0625
Telangana,Hyderabad,2025,46,0.0,23.2,51.966071428571425
Telangana,Hyderabad,2025,47,0.0,23.814285714285713,41.07440476190476
Telangana,Hyderabad,2025,48,0.0,23.614285714285717,51.26071428571428
Telangana,Hyderabad,2025,49,0.30000000000000004,23.657142857142855,46.017857142857146
Telangana,Hyderabad,2025,50,0.0,22.357142857142858,38.888690476190476
Telangana,Hyderabad,2025,51,0.0,22.071428571428573,47.43154761904762
Telangana,Hyderabad,2025,52,0.0,21.714285714285715,57.50416666666667
Tripura,Agartala,2025,1,0.0,18.05,72.3828125
Tripura,Agartala,2025,2,0.1,19.599999999999998,71.1107142857143
Tripura,Agartala,2025,3,0.0,20.285714285714285,65.92023809523809
Tripura,Agartala,2025,4,0.0,19.24285714285714,136.76607142857142
Tripura,Agartala,2025,5,4.5,20.685714285714283,115.07499999999999
Tripura,Agartala,2025,6,0.0,20.514285714285712,98.42321428571428
Tripura,Agartala,2025,7,3.3000000000000003,22.157142857142855,73.19642857142857
Tripura,Agartala,2025,8,6.1000000000000005,23.67142857142857,79.93690476190476
Tripura,Agartala,2025,9,0.8,24.142857142857142,77.72440476190476
Tripura,Agartala,2025,10,0.0,24.8,56.74821428571429
Tripura,Agartala,2025,11,3.6999999999999997,27.157142857142855,55.13333333333333
Tripura,Agartala,2025,12,3.6,26.599999999999998,54.208333333333336
Tripura,Agartala,2025,13,0.1,28.228571428571428,56.13035714285714
Tripura,Agartala,2025,14,10.2,29.3,49.75238095238095
Tripura,Agartala,2025,15,9.0,28.900000000000002,38.1625
Tripura,Agartala,2025,16,71.60000000000001,26.87142857142857,41.269642857142856
Tripura,Agartala,2025,17,21.3,29.02857142857143,26.77261904761905
Tripura,Agartala,2025,18,24.2,26.457142857142856,30.87261904761905
Tripura,Agartala,2025,19,1.5,30.185714285714287,57.04702380952381
Tripura,Agartala,2025,20,27.3,28.928571428571427,37.711309523809526
Tripura,Agartala,2025,21,38.0,27.385714285714283,16.632738095238096
Tripura,Agartala,2025,22,221.10000000000002,27.32857142857143,13.587499999999999
Tripura,Agartala,2025,23,65.7,27.599999999999998,29.695238095238096
Tripura,Agartala,2025,24,38.400000000000006,28.97142857142857,23.804761904761904
Tripura,Agartala,2025,25,84.6,27.228571428571428,11.358333333333334
Tripura,Agartala,2025,26,43.6,28.057142857142857,10.950595238095238
Tripura,Agartala,2025,27,32.9,27.685714285714287,8.422619047619047
Tripura,Agartala,2025,28,133.3,26.857142857142858,12.85654761904762
Tripura,Agartala,2025,29,51.0,27.728571428571428,21.545238095238094
Tripura,Agartala,2025,30,53.4,28.47142857142857,15.71904761904762
Tripura,Agartala,2025,31,70.9,27.17142857142857,11.49047619047619
Tripura,Agartala,2025,32,82.2,27.02857142857143,21.080357142857142
Tripura,Agartala,2025,33,105.5,27.97142857142857,14.275595238095239
Tripura,Agartala,2025,34,47.7,26.885714285714283,7.262499999999999
Tripura,Agartala,2025,35,27.7,27.814285714285713,13.480952380952383
Tripura,Agartala,2025,36,46.199999999999996,28.485714285714288,16.69702380952381
Tripura,Agartala,2025,37,60.5,27.571428571428573,17.419642857142858
Tripura,Agartala,2025,38,56.5,27.214285714285715,28.745833333333334
Tripura,Agartala,2025,39,54.5,27.985714285714288,13.34107142857143
Tripura,Agartala,2025,40,90.10000000000001,27.228571428571428,20.14166666666667
Tripura,Agartala,2025,41,79.3,26.1,17.75595238095238
Tripura,Agartala,2025,42,3.5,27.47142857142857,46.09107142857143
Tripura,Agartala,2025,43,1.8,28.728571428571428,45.98571428571429
Tripura,Agartala,2025,44,15.1,28.157142857142855,45.79107142857143
Tripura,Agartala,2025,45,14.5,25.74285714285714,35.907738095238095
Tripura,Agartala,2025,46,0.0,23.24285714285714,60.039880952380955
Tripura,Agartala,2025,47,0.0,22.771428571428572,49.781547619047615
Tripura,Agartala,2025,48,0.0,21.357142857142858,54.836309523809526
Tripura,Agartala,2025,49,0.0,19.942857142857143,72.25297619047619
Tripura,Agartala,2025,50,0.0,20.357142857142858,48.404761904761905
Tripura,Agartala,2025,51,0.0,21.042857142857144,45.642857142857146
Tripura,Agartala,2025,52,0.0,18.8,69.9857142857143
Uttar Pradesh,Lucknow,2025,1,0.0,12.8,168.703125
Uttar Pradesh,Lucknow,2025,2,0.4,13.757142857142856,126.14821428571429
Uttar Pradesh,Lucknow,2025,3,0.3,14.571428571428571,107.11428571428571
Uttar Pradesh,Lucknow,2025,4,0.0,16.642857142857142,62.60952380952381
Uttar Pradesh,Lucknow,2025,5,0.0,16.942857142857143,117.26190476190476
Uttar Pradesh,Lucknow,2025,6,0.0,18.3,50.526785714285715
Uttar Pradesh,Lucknow,2025,7,0.0,20.5,48.20297619047619
Uttar Pradesh,Lucknow,2025,8,0.0,21.771428571428572,60.13035714285714
Uttar Pradesh,Lucknow,2025,9,0.0,22.8,50.0577380952381
Uttar Pradesh,Lucknow,2025,10,0.0,21.97142857142857,62.43452380952381
Uttar Pradesh,Lucknow,2025,11,0.3,27.071428571428573,45.85892857142857
Uttar Pradesh,Lucknow,2025,12,0.0,25.87142857142857,40.13690476190476
Uttar Pradesh,Lucknow,2025,13,0.0,28.071428571428573,55.76071428571428
Uttar Pradesh,Lucknow,2025,14,0.0,29.47142857142857,36.61666666666667
Uttar Pradesh,Lucknow,2025,15,2.2,29.942857142857143,42.483333333333334
Uttar Pradesh,Lucknow,2025,16,0.0,30.400000000000002,41.87678571428572
Uttar Pradesh,Lucknow,2025,17,0.0,33.72857142857143,45.520833333333336
Uttar Pradesh,Lucknow,2025,18,1.9,30.37142857142857,42.179761904761904
Uttar Pradesh,Lucknow,2025,19,5.1,31.071428571428573,40.473214285714285
Uttar Pradesh,Lucknow,2025,20,0.0,35.028571428571425,56.0577380952381
Uttar Pradesh,Lucknow,2025,21,10.4,31.842857142857145,49.43452380952381
Uttar Pradesh,Lucknow,2025,22,4.6,33.72857142857143,45.230357142857144
Uttar Pradesh,Lucknow,2025,23,0.5,32.72857142857143,67.52321428571429
Uttar Pradesh,Lucknow,2025,24,3.0000000000000004,36.371428571428574,60.536904761904765
Uttar Pradesh,Lucknow,2025,25,77.69999999999999,30.37142857142857,41.33809523809524
Uttar Pradesh,Lucknow,2025,26,22.0,30.02857142857143,26.258333333333333
Uttar Pradesh,Lucknow,2025,27,80.2,29.02857142857143,27.43452380952381
Uttar Pradesh,Lucknow,2025,28,61.9,29.52857142857143,35.66190476190476
Uttar Pradesh,Lucknow,2025,29,27.9,29.057142857142857,27.320238095238096
Uttar Pradesh,Lucknow,2025,30,21.2,30.542857142857144,39.23571428571429
Uttar Pradesh,Lucknow,2025,31,108.0,28.071428571428573,36.54226190476191
Uttar Pradesh,Lucknow,2025,32,132.1,27.8,37.01904761904762
Uttar Pradesh,Lucknow,2025,33,44.6,29.17142857142857,40.27559523809524
Uttar Pradesh,Lucknow,2025,34,25.1,28.75714285714286,24.580357142857142
Uttar Pradesh,Lucknow,2025,35,39.6,28.657142857142855,30.08154761904762
Uttar Pradesh,Lucknow,2025,36,41.9,28.4,26.760714285714286
Uttar Pradesh,Lucknow,2025,37,7.7,30.37142857142857,37.313095238095244
Uttar Pradesh,Lucknow,2025,38,40.0,27.8,35.867261904761904
Uttar Pradesh,Lucknow,2025,39,3.4000000000000004,30.714285714285715,51.456547619047626
Uttar Pradesh,Lucknow,2025,40,28.7,28.942857142857143,30.285714285714285
Uttar Pradesh,Lucknow,2025,41,5.1,26.97142857142857,45.301785714285714
Uttar Pradesh,Lucknow,2025,42,0.0,26.985714285714288,70.46607142857142
Uttar Pradesh,Lucknow,2025,43,0.0,28.014285714285712,78.61369047619048
Uttar Pradesh,Lucknow,2025,44,38.0,23.928571428571427,51.29107142857143
Uttar Pradesh,Lucknow,2025,45,0.0,22.857142857142858,66.52142857142857
Uttar Pradesh,Lucknow,2025,46,0.0,20.542857142857144,82.49345238095238
Uttar Pradesh,Lucknow,2025,47,0.0,21.085714285714285,113.85654761904763
Uttar Pradesh,Lucknow,2025,48,0.0,19.17142857142857,75.99404761904762
Uttar Pradesh,Lucknow,2025,49,0.0,17.8,74.63869047619048
Uttar Pradesh,Lucknow,2025,50,0.0,17.7,105.16011904761906
Uttar Pradesh,Lucknow,2025,51,0.0,15.342857142857143,141.36011904761904
Uttar Pradesh,Lucknow,2025,52,0.0,14.62857142857143,151.66071428571428
Uttarakhand,Dehradun,2025,1,0.0,12.8125,53.129687499999996
Uttarakhand,Dehradun,2025,2,1.8,10.971428571428572,50.35059523809524
Uttarakhand,Dehradun,2025,3,4.3,11.9,37.0797619047619
Uttarakhand,Dehradun,2025,4,0.0,13.700000000000001,42.21369047619047
Uttarakhand,Dehradun,2025,5,0.0,13.014285714285714,55.87202380952381
Uttarakhand,Dehradun,2025,6,4.6,13.571428571428571,36.885714285714286
Uttarakhand,Dehradun,2025,7,1.7,14.142857142857142,27.720833333333335
Uttarakhand,Dehradun,2025,8,7.3,14.514285714285714,33.09702380952381
Uttarakhand,Dehradun,2025,9,103.9,15.057142857142859,25.656547619047622
Uttarakhand,Dehradun,2025,10,6.2,15.414285714285715,25.35595238095238
Uttarakhand,Dehradun,2025,11,13.8,18.385714285714283,20.4625
Uttarakhand,Dehradun,2025,12,0.0,17.942857142857143,16.902380952380952
Uttarakhand,Dehradun,2025,13,0.0,20.357142857142858,24.825595238095236
Uttarakhand,Dehradun,2025,14,0.0,20.771428571428572,15.764285714285714
Uttarakhand,Dehradun,2025,15,8.3,22.414285714285715,31.351190476190474
Uttarakhand,Dehradun,2025,16,29.599999999999998,23.542857142857144,36.36547619047619
Uttarakhand,Dehradun,2025,17,0.0,24.714285714285715,21.989880952380954
Uttarakhand,Dehradun,2025,18,19.5,23.857142857142858,36.99345238095238
Uttarakhand,Dehradun,2025,19,20.0,24.099999999999998,31.265476190476193
Uttarakhand,Dehradun,2025,20,0.30000000000000004,26.885714285714283,26.61845238095238
Uttarakhand,Dehradun,2025,21,22.2,26.47142857142857,43.34464285714286
Uttarakhand,Dehradun,2025,22,10.6,26.585714285714285,42.05535714285715
Uttarakhand,Dehradun,2025,23,1.3,25.228571428571428,38.648809523809526
Uttarakhand,Dehradun,2025,24,15.600000000000001,29.271428571428572,64.96488095238095
Uttarakhand,Dehradun,2025,25,26.700000000000003,27.2,46.22559523809524
Uttarakhand,Dehradun,2025,26,127.9,26.557142857142857,22.39702380952381
Uttarakhand,Dehradun,2025,27,61.2,26.5,28.417261904761908
Uttarakhand,Dehradun,2025,28,59.9,26.02857142857143,25.963690476190475
Uttarakhand,Dehradun,2025,29,16.7,26.457142857142856,29.008928571428573
Uttarakhand,Dehradun,2025,30,55.4,26.514285714285712,29.549999999999997
Uttarakhand,Dehradun,2025,31,82.1,25.657142857142855,27.077976190476193
Uttarakhand,Dehradun,2025,32,69.2,25.02857142857143,33.592261904761905
Uttarakhand,Dehradun,2025,33,62.900000000000006,25.442857142857143,30.026785714285715
Uttarakhand,Dehradun,2025,34,14.5,25.585714285714285,21.635714285714286
Uttarakhand,Dehradun,2025,35,77.6,25.314285714285713,24.629761904761907
Uttarakhand,Dehradun,2025,36,93.0,24.25714285714286,21.249404761904763
Uttarakhand,Dehradun,2025,37,48.0,24.942857142857143,29.84702380952381
Uttarakhand,Dehradun,2025,38,57.4,24.24285714285714,28.865476190476187
Uttarakhand,Dehradun,2025,39,2.0999999999999996,25.97142857142857,32.13392857142857
Uttarakhand,Dehradun,2025,40,3.7,24.042857142857144,30.879166666666666
Uttarakhand,Dehradun,2025,41,15.9,20.442857142857143,19.696428571428573
Uttarakhand,Dehradun,2025,42,0.0,21.585714285714285,27.12202380952381
Uttarakhand,Dehradun,2025,43,0.0,20.914285714285715,27.192261904761907
Uttarakhand,Dehradun,2025,44,0.0,20.099999999999998,38.57440476190476
Uttarakhand,Dehradun,2025,45,0.1,18.17142857142857,29.279166666666665
Uttarakhand,Dehradun,2025,46,0.0,15.642857142857142,24.97202380952381
Uttarakhand,Dehradun,2025,47,0.0,15.257142857142856,40.51190476190476
Uttarakhand,Dehradun,2025,48,0.0,14.114285714285714,32.12678571428572
Uttarakhand,Dehradun,2025,49,0.0,13.6,35.26190476190476
Uttarakhand,Dehradun,2025,50,0.0,13.942857142857141,47.60892857142857
Uttarakhand,Dehradun,2025,51,0.0,13.1,68.6577380952381
Uttarakhand,Dehradun,2025,52,0.0,12.528571428571428,64.20833333333333
West Bengal,Kolkata,2025,1,0.0,17.6125,134.63020833333334
West Bengal,Kolkata,2025,2,0.0,19.400000000000002,132.8547619047619
West Bengal,Kolkata,2025,3,0.0,20.5,130.01488095238096
West Bengal,Kolkata,2025,4,0.5,21.37142857142857,182.55
West Bengal,Kolkata,2025,5,0.8,23.02857142857143,99.5672619047619
West Bengal,Kolkata,2025,6,0.0,23.642857142857142,106.70535714285714
West Bengal,Kolkata,2025,7,0.3,24.8,66.91011904761905
West Bengal,Kolkata,2025,8,44.2,23.914285714285715,59.36428571428572
West Bengal,Kolkata,2025,9,0.0,25.457142857142856,91.90714285714286
West Bengal,Kolkata,2025,10,0.0,26.74285714285714,61.039880952380955
West Bengal,Kolkata,2025,11,12.3,29.67142857142857,41.87916666666666
West Bengal,Kolkata,2025,12,24.2,27.557142857142857,55.272023809523816
West Bengal,Kolkata,2025,13,0.0,29.814285714285713,55.897619047619045
West Bengal,Kolkata,2025,14,1.8,30.728571428571428,35.358333333333334
West Bengal,Kolkata,2025,15,19.1,29.314285714285713,20.883333333333333
West Bengal,Kolkata,2025,16,48.4,28.24285714285714,38.11488095238095
West Bengal,Kolkata,2025,17,6.199999999999999,32.042857142857144,28.669047619047618
West Bengal,Kolkata,2025,18,36.9,27.014285714285712,44.836309523809526
West Bengal,Kolkata,2025,19,9.2,31.542857142857144,46.12261904761905
West Bengal,Kolkata,2025,20,12.1,32.114285714285714,27.041666666666668
West Bengal,Kolkata,2025,21,50.7,29.87142857142857,22.864880952380954
West Bengal,Kolkata,2025,22,97.10000000000001,28.3,27.275
West Bengal,Kolkata,2025,23,21.3,30.057142857142857,69.74821428571428
West Bengal,Kolkata,2025,24,23.7,31.114285714285717,42.96904761904762
West Bengal,Kolkata,2025,25,140.9,28.142857142857142,33.24285714285715
West Bengal,Kolkata,2025,26,122.39999999999999,28.24285714285714,24.433333333333334
West Bengal,Kolkata,2025,27,103.7,27.82857142857143,26.50059523809524
West Bengal,Kolkata,2025,28,103.2,27.67142857142857,28.84940476190476
West Bengal,Kolkata,2025,29,84.60000000000001,28.642857142857142,21.09940476190476
West Bengal,Kolkata,2025,30,44.6,29.342857142857145,21.311904761904763
West Bengal,Kolkata,2025,31,174.5,28.12857142857143,29.64404761904762
West Bengal,Kolkata,2025,32,77.2,28.157142857142855,26.135714285714286
West Bengal,Kolkata,2025,33,68.1,28.7,14.191071428571428
West Bengal,Kolkata,2025,34,107.60000000000001,27.285714285714285,14.3
West Bengal,Kolkata,2025,35,45.9,28.114285714285717,15.176190476190476
West Bengal,Kolkata,2025,36,87.5,28.32857142857143,16.886309523809523
West Bengal,Kolkata,2025,37,42.7,29.114285714285717,16.492261904761904
West Bengal,Kolkata,2025,38,83.3,28.042857142857144,31.114285714285714
West Bengal,Kolkata,2025,39,100.0,27.885714285714283,24.91190476190476
West Bengal,Kolkata,2025,40,74.5,28.014285714285712,22.6625
West Bengal,Kolkata,2025,41,30.2,27.471428571428568,59.418452380952374
West Bengal,Kolkata,2025,42,2.0,28.685714285714287,80.11845238095238
West Bengal,Kolkata,2025,43,0.2,29.62857142857143,70.1529761904762
West Bengal,Kolkata,2025,44,48.2,27.8,35.354166666666664
West Bengal,Kolkata,2025,45,0.6,25.5,86.63809523809525
West Bengal,Kolkata,2025,46,0.0,23.414285714285715,110.1779761904762
West Bengal,Kolkata,2025,47,0.0,24.37142857142857,98.94880952380953
West Bengal,Kolkata,2025,48,0.0,22.97142857142857,115.46309523809524
West Bengal,Kolkata,2025,49,0.0,21.771428571428572,127.12440476190477
West Bengal,Kolkata,2025,50,0.0,21.24285714285714,138.90654761904761
West Bengal,Kolkata,2025,51,0.0,21.2,103.7779761904762
West Bengal,Kolkata,2025,52,0.0,18.8,130.27738095238095
Andaman and Nicobar,Port Blair,2025,1,6.3,27.0375,9.727604166666667
Andaman and Nicobar,Port Blair,2025,2,54.4,27.042857142857144,11.904761904761905
Andaman and Nicobar,Port Blair,2025,3,1.3,27.5,11.619047619047619
Andaman and Nicobar,Port Blair,2025,4,0.0,26.428571428571427,15.705357142857142
Andaman and Nicobar,Port Blair,2025,5,8.3,26.585714285714285,20.05654761904762
Andaman and Nicobar,Port Blair,2025,6,3.4,26.657142857142855,32.90416666666666
Andaman and Nicobar,Port Blair,2025,7,0.1,26.657142857142855,18.83511904761905
Andaman and Nicobar,Port Blair,2025,8,4.2,27.24285714285714,17.692261904761907
Andaman and Nicobar,Port Blair,2025,9,36.3,27.385714285714283,12.729761904761904
Andaman and Nicobar,Port Blair,2025,10,5.3,27.5,21.001785714285717
Andaman and Nicobar,Port Blair,2025,11,12.9,28.714285714285715,17.123214285714283
Andaman and Nicobar,Port Blair,2025,12,2.9,28.771428571428572,21.683928571428574
Andaman and Nicobar,Port Blair,2025,13,1.8,28.157142857142855,21.345238095238095
Andaman and Nicobar,Port Blair,2025,14,34.6,27.357142857142858,11.114880952380952
Andaman and Nicobar,Port Blair,2025,15,76.0,27.314285714285713,7.394047619047619
Andaman and Nicobar,Port Blair,2025,16,76.6,27.071428571428573,4.581547619047619
Andaman and Nicobar,Port Blair,2025,17,23.0,27.771428571428572,5.085119047619047
Andaman and Nicobar,Port Blair,2025,18,76.4,26.985714285714288,2.593452380952381
Andaman and Nicobar,Port Blair,2025,19,18.9,27.97142857142857,9.320238095238095
Andaman and Nicobar,Port Blair,2025,20,112.89999999999999,26.842857142857145,4.2160714285714285
Andaman and Nicobar,Port Blair,2025,21,132.8,27.099999999999998,4.031547619047619
Andaman and Nicobar,Port Blair,2025,22,56.4,28.428571428571427,5.957738095238095
Andaman and Nicobar,Port Blair,2025,23,99.8,27.32857142857143,8.357142857142858
Andaman and Nicobar,Port Blair,2025,24,97.5,26.557142857142857,8.198214285714286
Andaman and Nicobar,Port Blair,2025,25,130.8,26.714285714285715,5.091666666666667
Andaman and Nicobar,Port Blair,2025,26,54.5,27.071428571428573,8.304761904761905
Andaman and Nicobar,Port Blair,2025,27,46.3,27.228571428571428,8.060714285714287
Andaman and Nicobar,Port Blair,2025,28,53.7,27.814285714285713,10.280952380952382
Andaman and Nicobar,Port Blair,2025,29,85.3,26.614285714285717,5.669047619047619
Andaman and Nicobar,Port Blair,2025,30,36.1,27.97142857142857,8.754166666666666
Andaman and Nicobar,Port Blair,2025,31,28.900000000000002,27.97142857142857,6.436904761904763
Andaman and Nicobar,Port Blair,2025,32,26.3,27.599999999999998,6.668452380952381
Andaman and Nicobar,Port Blair,2025,33,162.7,25.585714285714285,6.857142857142857
Andaman and Nicobar,Port Blair,2025,34,112.1,25.785714285714285,5.852380952380953
Andaman and Nicobar,Port Blair,2025,35,69.1,26.514285714285712,6.519642857142857
Andaman and Nicobar,Port Blair,2025,36,74.4,26.228571428571428,6.849404761904762
Andaman and Nicobar,Port Blair,2025,37,72.2,26.0,4.8029761904761905
Andaman and Nicobar,Port Blair,2025,38,114.5,26.0,4.097023809523809
Andaman and Nicobar,Port Blair,2025,39,74.0,26.385714285714283,6.233928571428571
Andaman and Nicobar,Port Blair,2025,40,122.6,26.285714285714285,5.079761904761905
Andaman and Nicobar,Port Blair,2025,41,91.19999999999999,25.785714285714285,2.6297619047619047
Andaman and Nicobar,Port Blair,2025,42,26.7,27.271428571428572,4.004166666666667
Andaman and Nicobar,Port Blair,2025,43,142.6,26.142857142857142,2.9077380952380953
Andaman and Nicobar,Port Blair,2025,44,95.1,26.042857142857144,5.442261904761905
Andaman and Nicobar,Port Blair,2025,45,20.6,26.5,12.624404761904762
Andaman and Nicobar,Port Blair,2025,46,9.5,27.228571428571428,13.747619047619047
Andaman and Nicobar,Port Blair,2025,47,52.1,26.942857142857143,8.258928571428571
Andaman and Nicobar,Port Blair,2025,48,0.9,27.157142857142855,14.313690476190475
Andaman and Nicobar,Port Blair,2025,49,24.1,26.728571428571428,9.935714285714287
Andaman and Nicobar,Port Blair,2025,50,39.0,26.7,8.611309523809524
Andaman and Nicobar,Port Blair,2025,51,3.6,27.099999999999998,7.060119047619047
Andaman and Nicobar,Port Blair,2025,52,4.5,26.685714285714283,7.286904761904762
Chandigarh,Chandigarh,2025,1,0.0,12.5125,81.28072916666666
Chandigarh,Chandigarh,2025,2,7.9,12.071428571428571,78.14226190476191
Chandigarh,Chandigarh,2025,3,0.7,12.614285714285714,69.49464285714286
Chandigarh,Chandigarh,2025,4,0.0,14.799999999999999,63.06369047619048
Chandigarh,Chandigarh,2025,5,0.0,15.085714285714285,75.34345238095239
Chandigarh,Chandigarh,2025,6,0.8999999999999999,15.057142857142859,55.24642857142857
Chandigarh,Chandigarh,2025,7,0.4,17.185714285714287,37.50833333333333
Chandigarh,Chandigarh,2025,8,13.6,17.6,41.975
Chandigarh,Chandigarh,2025,9,31.000000000000004,17.742857142857144,31.182738095238093
Chandigarh,Chandigarh,2025,10,2.2,17.814285714285713,26.810714285714283
Chandigarh,Chandigarh,2025,11,13.0,21.142857142857142,26.770238095238092
Chandigarh,Chandigarh,2025,12,0.0,21.385714285714283,20.588690476190475
Chandigarh,Chandigarh,2025,13,0.2,23.67142857142857,29.2125
Chandigarh,Chandigarh,2025,14,0.0,26.12857142857143,18.78988095238095
Chandigarh,Chandigarh,2025,15,5.6,27.62857142857143,31.196428571428573
Chandigarh,Chandigarh,2025,16,1.0,28.52857142857143,33.07797619047619
Chandigarh,Chandigarh,2025,17,0.0,30.857142857142858,20.84285714285714
Chandigarh,Chandigarh,2025,18,1.8,29.12857142857143,36.85357142857143
Chandigarh,Chandigarh,2025,19,6.3999999999999995,28.357142857142858,36.364285714285714
Chandigarh,Chandigarh,2025,20,0.1,31.857142857142858,28.998214285714283
Chandigarh,Chandigarh,2025,21,35.5,31.242857142857144,43.36190476190476
Chandigarh,Chandigarh,2025,22,6.0,31.228571428571428,46.74642857142857
Chandigarh,Chandigarh,2025,23,5.2,30.614285714285717,42.01488095238095
Chandigarh,Chandigarh,2025,24,4.300000000000001,35.25714285714286,55.794642857142854
Chandigarh,Chandigarh,2025,25,20.700000000000003,30.5,50.4422619047619
Chandigarh,Chandigarh,2025,26,106.5,29.571428571428573,29.566666666666666
Chandigarh,Chandigarh,2025,27,60.9,28.785714285714285,38.11904761904762
Chandigarh,Chandigarh,2025,28,27.1,28.071428571428573,45.01488095238095
Chandigarh,Chandigarh,2025,29,14.4,28.599999999999998,39.06547619047619
Chandigarh,Chandigarh,2025,30,25.200000000000003,28.685714285714287,50.589285714285715
Chandigarh,Chandigarh,2025,31,49.4,28.0,40.769642857142856
Chandigarh,Chandigarh,2025,32,73.9,27.599999999999998,61.66904761904762
Chandigarh,Chandigarh,2025,33,69.3,27.657142857142855,50.60357142857143
